smiles,pIC50(M)
COC(=O)C1CCCN(Cc2[nH]nc3cccc(OCc4ccc(C(C)(C)C)cc4)c23)C1,4.435333935747911
O=c1[nH]c(=NC[C@@H](O)CN2CCN(c3nccc4ccc(F)cc34)CC2)c2ccccc2o1,5.823908740944319
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5cnc(C#N)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.585026652029182
O=C(O)c1cc(O)c2[nH]c(=NC(=O)c3cc(Br)c(Br)[nH]3)sc2c1,7.337242168318426
Cc1nc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)co1,5.958607314841775
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5cnccn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.522878745280337
CNCC1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,5.11690664142431
Cc1noc(C)c1-c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.494850021680094
COC[C@H]1[C@@H](C)OC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1[C@H](C)O[C@H](C)CN31,5.6777807052660805
COc1cc2c(ccc(=O)n2C)cc1N(C)S(=O)(=O)c1ccc(C#N)cc1,7.769551078621726
C[C@@H](N)[C@H]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,5.856985199745905
CCCNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4[nH]c(=N)c(F)cc4F)c3c2C)C1,6.386158178123931
Cc1cc(=NS(=O)(=O)c2ccc(NC(=O)CN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)[nH]o1,5.876148359032914
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.36251027048749
O=C(O)CCC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2,5.091514981121351
O=C1CCN2C(=N1)SC1=C2CC[C@H](NC(=O)c2cc(Br)c(Br)[nH]2)C1,4.920818753952375
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)N5CCOCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.481486060122113
Cc1ccc(C(=O)N[C@@H](CN)c2ccccc2)cc1,4.0
COc1ccccc1-c1cc(C(=O)N[C@@H](CN)c2ccccc2)ccc1C,3.815308569182401
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(C(=O)NCC#N)cc3s2)c(Cl)c1Cl,7.795880017344075
CC[C@H]1CN(c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)C(=O)O1,6.292429823902063
Cc1c(N2CCCCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,5.157390760389438
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12,6.698970004336019
Cc1cc(=O)n(C)c2ccc(NS(=O)(=O)c3ccc(C#N)cc3)cc12,7.1487416512809245
NCC(Oc1noc2ccc(-c3ccccc3Cl)cc12)c1ccccn1,6.301029995663981
CO[C@@H]1[C@@H](OC(N)=O)[C@H](O)[C@@H](Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C,7.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@H]5C5CCOCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.6777807052660805
Cc1csc(-c2noc3c(Cl)c4c(nc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)n1,5.6020599913279625
Cc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@@H]1[C@@H](C)O[C@H](C)CN31,7.886056647693163
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@@H](C)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.4089353929735005
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5cncs5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.958607314841775
COc1cc(C(=O)O)cc2sc(=NC(=O)c3[nH]c(C)c(Cl)c3Cl)[nH]c12,8.0
CCN(C)C(=O)c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.119186407719209
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,6.301029995663981
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccnnc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.795880017344075
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5cccnc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.301029995663981
CNc1cc(F)cc2c(NCC3CNC3)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12,9.18045606445813
O=c1cc(NCCCN2CCN(c3nccc4ccc(F)cc34)CC2)c2ccccc2o1,6.096910013008056
CC1CN2c3c(cc4c(C(C)(C)C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)C2C(C)O1,5.3979400086720375
CC[C@@H]1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C[C@H]1N,5.086186147616283
COc1ccc(C(=O)CN2C(=O)/C(=C\c3cc(OC)c(OC)c(OC)c3)SC2=S)cc1,3.0
Cc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@@H]1[C@@H](C)O[C@@H](C)CN31,4.080921907623926
Cc1c(N2CC[C@@H](CN)C2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12,6.022276394711152
C[C@@H]1O[C@H](C)CN2c3c(cc4c([S+](C)[O-])noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.481486060122113
C[C@@H]1CN2c3c(cc4c(-c5cnccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,5.107905397309519
O=C(O)c1cn(-c2ccc(F)cc2F)c2nc(C3=CCNCC3)c(F)cc2c1=O,4.906578314837765
CCN1CCN(c2cc(=O)oc3c(C)c(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)ccc23)CC1,6.3585258894959
NC1C=C(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.0695604052333
CCNCC1CCN(c2c(F)c(NC)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,4.478861916295964
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5nccnc5Cl)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.096910013008056
COC(=O)C1CN(Cc2[nH]nc3cccc(OCc4ccc(C(C)(C)C)cc4)c23)CCC1=O,5.051098239029787
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=NCc5ccccn5)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.698970004336019
CC(C(=O)Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.841637507904751
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(NC(=O)CN)cc3s2)c(Cl)c1Cl,6.552841968657781
CCc1c2s[nH]c(=O)c2c(=O)n2ccc(N3CCC(N(C)C)C3)cc12,4.619788758288394
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@@H](C#N)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.259637310505756
NC[C@H](NC(=O)c1cccc(-c2ccccc2)c1)c1ccccc1,4.221848749616356
COC(=O)C1C[C@H](NCc2[nH]nc3cccc(OCc4ccc(C(C)(C)C)cc4)c23)CN1,4.73754891026957
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NCC(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.795880017344075
Cc1[nH]c(C(=O)N=c2[nH]c3c(O)cc(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5nccn5C)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.886056647693163
O=C(O)c1cn(C2CC2)c2cc(C3CCNCC3)c(F)cc2c1=O,4.939302159646388
C[C@@H]1O[C@H](C)CN2c3c(cc(C(N)C=O)c(O)c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.853871964321762
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CN(C)C3CCCCC3)c(=O)[nH]c12,9.275724130399212
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)O[C@H](C)[C@@H]5CF)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.356547323513812
CCOC(=O)C(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2,5.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5nccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.154901959985743
CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4[nH]c(=N)c(F)cc4F)c3c2C)C1,6.257274868695302
N[C@H]1CCCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,5.053547734986927
Cc1c(N2CC(NC(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3[nH]c(=N)c(F)cc3F)c12,6.363512103646634
CCc1cc2cc(NS(=O)(=O)c3ccc(C#N)cc3OC)ccc2n(CC)c1=O,8.00436480540245
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5cc(C(=O)O)cn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.119186407719209
O=c1cc(NCCCN2CCN(c3nc(Cl)cc4ccccc34)CC2)c2ccccc2o1,5.638272163982407
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NCC5CCCCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.823908740944319
CCOc1cc(-c2cccc(C(=O)N[C@@H](CN)c3ccccc3)c2)ccc1F,4.769551078621726
CC(C)NC(=O)c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.4089353929735005
COc1c(N2CC[C@@H](CN)C2)c(F)cc2c(=O)n(CCN=C(N)N)c(=O)n(C3CC3)c12,4.301029995663981
Cc1c(N2CC3CC3(N)C2)c(F)cc2c(CN)c(F)c(=O)n(C3CC3)c12,5.903089986991944
Cc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@@H](C)CN31,7.585026652029182
COC(=O)CC(=O)N=c1nc2c(c[nH]1)CC(NC(=O)c1cc(Br)c(Br)[nH]1)CC2,5.585026652029182
CNCCNc1c(C(=O)Nc2ccc(C(=O)O)cc2)c(=O)[nH]c2c(NC)cc(F)cc12,8.67778070526608
COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,7.259637310505756
CC[C@@H]1CCN(c2c(F)cn3c(=O)n(N)c(=O)c(C4CC4)c3c2OC)C1,4.721246399047171
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5ccnc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.301029995663981
O=c1cc(NCCCN2CCN(c3nccc4ccc(F)cc34)CC2)c2c(o1)CCS(=O)(=O)C2,5.537602002101044
N=C(N)NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)cc12)c1ccccc1,6.795880017344075
O=C(O)CC(=O)N=c1[nH]c2c(s1)C[C@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,6.301029995663981
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@H](CO)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.920818753952375
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCCN4CCOCC4)cc(C(=O)NCC#N)cc3s2)c(Cl)c1Cl,8.0
Cn1c(=O)ccc2cc(NS(=O)(=O)C3CCCCC3)ccc21,6.017728766960432
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,5.029188389127482
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCc4ccsc4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
Cc1noc2c(Cl)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.3979400086720375
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,2.707743928643524
C[C@H]1CN(c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)C(=O)O1,5.841637507904751
N=c1[nH]c2c(s1)C[C@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,4.3872161432802645
CN1CCN(c2c(F)c(N(C)C)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,3.3080348972326394
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCN(C)CC4)cc(=O)oc3c2C)OC1(C)C,6.268411234813262
COC(=O)c1ccccc1-c1cccc(C(=O)N[C@@H](CN)c2ccccc2)c1,4.3872161432802645
CC[C@@H]1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C[C@H]1N,4.4723700991286615
Clc1cccc(-n2nc(C3CCNCC3)cc2-c2ccc3ccccc3c2)c1,4.084072788302884
CC(=O)c1cccc(-c2cccc(C(=O)N[C@@H](CN)c3ccccc3)c2)c1,4.376750709602099
O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cccc(O)c3)cc1n2C1CC1,6.698970004336019
CCCCCN(C)Cc1cc(C(=O)O)ccc1NC(=O)c1cc2cc(F)cc(NC)c2[nH]c1=O,9.67778070526608
[C-]#[N+]c1cn(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)[nH]c1=N,6.0
N=c1nc2c(c[nH]1)CC(NC(=O)c1cc(Br)c[nH]1)CC2,4.455931955649724
Cc1noc2c(Cl)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)OC(C)CN31,6.431798275933005
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)O[C@@H](C)[C@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.6777807052660805
COc1cc2c(cc1NS(=O)(=O)c1ccc(C#N)cc1OC)cc(C)c(=O)n2C,4.777283528852417
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(N)cc3s2)c(Cl)c1Cl,4.795880017344075
COC(=O)C1CCCC(N=Cc2cc(CCc3ccc(Cl)c(Cl)c3)[nH]n2)C1,4.407823242604133
COc1c(N2CC[C@@H](CN)C2)c(F)cc2c1N(C1CC1)CC(C(=O)O)C2=O,6.920818753952375
COc1ccccc1-c1cccc(C(=O)N[C@@H](CN)c2ccccc2)c1,4.698970004336019
COc1c(N2CCC[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,4.440093374963888
N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)C1CCC(NCc2ncc3c(n2)OCC(=O)N3)CC1,7.698970004336019
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5C#N)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.337242168318426
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NC5CCOCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.309803919971486
[C-]#[N+]c1nccc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)n1,7.0
Cc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)CC(C)CN31,6.468521082957745
CCCCCCOc1ccccc1C1CC(=O)c2ccc(O)cc2O1,3.0
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(N4CCNCC4)cc(=O)oc3c2C)OC1(C)C,6.638272163982407
CC1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,4.161150909262744
CC[C@H]1OC(=O)C(C)[C@@H](OC(=O)Cc2ccccn2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC(=O)CCN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,4.355561410532162
CCOc1cc2c(ccc(=O)n2C)cc1NS(=O)(=O)c1ccc(C#N)cc1,7.508638306165727
C[C@@H](N)[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,5.939302159646388
N#Cc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,7.522878745280337
C[C@@H]1O[C@H](C)CN2c3c(nc4c(C(=O)NC(C)(C)C)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,4.721246399047171
O=C(O)c1cn(C2CC2)c2cc(N3CCN(CCOc4coc(O)c4-c4ccccc4F)CC3)c(F)cc2c1=O,5.939302159646388
COC(=O)CC(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2,4.455931955649724
COC(=O)C1CCCC(N=c2[nH][nH]c3cccc(OCc4ccc(F)c(F)c4)c23)C1,4.414539270491499
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5[C@@H](C)O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.275724130399211
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5CCNCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.698970004336019
O=c1cc(NCC(O)CN2CCN(c3nccc4ncccc34)CC2)c2cc(F)ccc2o1,6.823908740944319
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cc[nH]c(=O)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.045757490560675
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NCC5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.6777807052660805
COC(=O)C1CCCC(N=c2[nH][nH]c3cccc(OCc4ccccc4)c23)C1,4.6777807052660805
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,3.8096683018297086
CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CNC3CCCCC3)c(=O)[nH]c12,9.585026652029182
CCn1c(=O)n2nc(C(=O)O)cc2c2cc(F)c(N3CC[C@@H](CN)C3)cc21,4.301029995663981
O=c1cc(NCCN2CCN(c3nccc4ccccc34)CC2)c2ccccc2o1,4.651695136951839
CC[C@@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1N,4.158640529545145
CNc1cc(F)cc2c(NCC3CCNCC3)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12,8.886056647693163
COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C(C)C)c(=O)n2C,6.0
N=c1[nH]c2c(s1)CC(CNC(=O)c1cc(Br)c(Br)[nH]1)CC2,3.9208187539523753
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5CCCO)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.568636235841013
CCCCCCCC1CC(=O)c2c(O)cc(O)cc2O1,3.0
O=C(O)C(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,7.236572006437063
C=C[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,7.013228265733755
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(C#N)cc3s2)c(Cl)c1Cl,6.0
COC[C@@H]1O[C@H](C)CN2c3c(cc4c(C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.154901959985743
Cc1[nH]c(C(=O)N=c2[nH]c3c(OCc4ccc(C(=O)O)cc4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5CN=[N+]=[N-])noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.6777807052660805
C[C@@H]1O[C@H](C)CN2c3c(cc4c(=N)[nH]oc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.301029995663981
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccnc(N6CCOCC6)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.494850021680094
Cc1ccc2ccnc(N3CCN(CCCNc4cc(=O)oc5ccccc45)CC3)c2c1,5.585026652029182
CC[C@@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.013228265733755
C[C@@H]1O[C@H](C)CN2c3c(nc4c(-c5nccn5C)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.2839966563652006
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,5.130181792020672
Cc1[nH]c(C(=O)N=c2[nH]c3c(F)cc(C(=O)O)cc3s2)c(Cl)c1Cl,8.0
Cn1cc(-c2ccc(NC(=O)Cc3ccc(Cl)cc3)cc2)n2ccnc2c1=O,5.197226274708024
C[C@H]1CN2c3c(cc4c(-c5ncccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,4.080921907623926
Nc1cc(-c2cc3c(cc2F)c(=O)c2c(=O)[nH]sc2n3C2CC2)ccc1F,6.522878745280337
C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@H]5CF)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.721246399047171
Cc1cc2c(cc1N1C(=O)c3cccc4c(Br)ccc(c34)C1=O)n(C)c(=O)n2C,7.113509274827518
O=C(O)c1cn(C2CC2)c2nc(N3CCNCC3)c(F)cc2c1=O,4.123782159408358
N=C(N)NS(=O)(=O)c1ccc(/N=N/N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1,6.113509274827518
COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1O,2.7569619513137056
COc1cnc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,6.337242168318426
N[C@H]1CCN(c2cc3c(cc2F)n2ccnc2c(=O)n3C2CC2)C1,5.924453038607469
C[C@@H]1O[C@H](C)CN2c3c(cc4c(C5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.522878745280337
Cc1c(N2CCN(C)CC2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,4.071092309756048
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccccn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.096910013008056
CNc1cc(F)cc2cc(C(=O)Nc3ccc(CO)cc3CN(CCO)C3CCCCC3)c(=O)[nH]c12,8.795880017344075
NC[C@@H](c1ccccc1)n1cnc2c(-c3ccccc3Cl)csc2c1=O,5.698970004336019
O=C(O)C(=O)N=c1[nH]c2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2,5.113509274827518
COc1c(N2CC[C@@H](CN)C2)c(F)cc2c(=O)n(CCN)c(=O)n(C3CC3)c12,4.301029995663981
Cn1nc(O[C@@H](CN)c2ccccc2)c2cc(-c3ccccc3Cl)ccc21,5.301029995663981
COc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,6.657577319177793
CCOC(=O)C(=O)N=c1[nH]c2ccc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)cc2s1,6.537602002101044
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccncn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.301029995663981
O=C(O)C(=O)Nc1ccc2[nH]c(=NC(=O)c3cc(Br)c(Br)[nH]3)[nH]c2c1,6.221848749616356
N=C(N)NCCn1c(=O)c2cc(F)c(N3CC[C@@H](CN)C3)cc2n(C2CC2)c1=O,4.301029995663981
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cncc(N(C)C)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.301029995663981
Cc1[nH]c(C(=O)N=c2[nH]c3ccc(NC(N)=O)cc3s2)c(Cl)c1Cl,7.585026652029182
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,5.536107011014093
CC(C)(C)c1ccc(COc2cccc3[nH]nc(CN4CCNCC4)c23)cc1,3.772113295386327
CC[C@@H]1CN(c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)C(=O)O1,6.2441251443275085
CC(=O)N=c1[nH]c2ccc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)cc2s1,7.180456064458132
CCCCCCOc1ccccc1/C=C/C(=O)c1ccc(O)cc1O,3.0
C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5cc(C(=O)N(C)C)cn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,5.481486060122113
CNc1cc(F)cc2c(NCCCN)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12,9.2839966563652
CC[C@@H]1O[C@H](CC)CN2c3c(cc4c(C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12,6.698970004336019
O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1,6.259637310505756
Cc1ncn(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)n1,5.698970004336019
N=c1nc2c(c[nH]1)CC(NC(=O)c1cc3ccccc3[nH]1)CC2,4.537602002101044
COC[C@@H]1[C@@H](C)OC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,6.769551078621726
